codigo_ibge;municipio;reg_adm;reg_gov;reg_metrop;aglom_urb;drs_numero;drs;drs_plano_sp;tj_raj;tj_cj;tj_comarca;tj_comarca_2
3521150;Ipiguá;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: SÃO JOSÉ DO RIO PRETO;SÃO JOSÉ DO RIO PRETO
3521507;Irapuã;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: URUPES;URUPES
3521903;Itajobi;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: ITAJOBI;ITAJOBI
3524501;Jaci;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MIRASSOL;MIRASSOL
3524808;Jales;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3525706;José Bonifácio;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: JOSE BONIFACIO;JOSE BONIFACIO
3528106;Macaubal;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MACAUBAL;MACAUBAL
3528205;Macedônia;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: FERNANDÓPOLIS;FERNANDÓPOLIS
3528304;Magda;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: NHANDEARA;NHANDEARA
3528858;Marapoama;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: ITAJOBI;ITAJOBI
3529104;Marinópolis;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: PALMEIRA D OESTE;PALMEIRA D OESTE
3529500;Mendonça;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: JOSE BONIFACIO;JOSE BONIFACIO
3529609;Meridiano;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: FERNANDÓPOLIS;FERNANDÓPOLIS
3529658;Mesópolis;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3530003;Mira Estrela;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: CARDOSO;CARDOSO
3530300;Mirassol;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MIRASSOL;MIRASSOL
3530409;Mirassolândia;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MIRASSOL;MIRASSOL
3531001;Monções;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: NHANDEARA;NHANDEARA
3531407;Monte Aprazível;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MONTE APRAZIVEL;MONTE APRAZIVEL
3532504;Neves Paulista;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: NEVES PAULISTA;NEVES PAULISTA
3532603;Nhandeara;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: NHANDEARA;NHANDEARA
3532702;Nipoã;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MONTE APRAZIVEL;MONTE APRAZIVEL
3532801;Nova Aliança;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: POTIRENDABA;POTIRENDABA
3532843;Nova Canaã Paulista;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3533007;Nova Granada;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: NOVA GRANADA;NOVA GRANADA
3533254;Novais;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: TABAPUA;TABAPUA
3533502;Novo Horizonte;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: NOVO HORIZONTE;NOVO HORIZONTE
3534005;Onda Verde;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: NOVA GRANADA;NOVA GRANADA
3534203;Orindiúva;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: PAULO DE FARIA;PAULO DE FARIA
3534757;Ouroeste;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: OUROESTE;OUROESTE
3535002;Palestina;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: PALESTINA;PALESTINA
3535101;Palmares Paulista;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: SANTA ADELIA;SANTA ADELIA
3535200;Palmeira d'Oeste;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: PALMEIRA D OESTE;PALMEIRA D OESTE
3535705;Paraíso;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;14ª CJ: BARRETOS;Comarca: MONTE AZUL PAULISTA;MONTE AZUL PAULISTA
3535903;Paranapuã;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3536257;Parisi;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: VOTUPORANGA;VOTUPORANGA
3536604;Paulo de Faria;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: PAULO DE FARIA;PAULO DE FARIA
3536901;Pedranópolis;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: FERNANDÓPOLIS;FERNANDÓPOLIS
3538105;Pindorama;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: CATANDUVA;CATANDUVA
3539004;Pirangi;RA de Barretos;RG de Barretos;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;6ª RAJ - Ribeirão Preto;42ª CJ: JABOTICABAL;Comarca: PIRANGI;PIRANGI
3539608;Planalto;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BURITAMA;BURITAMA
3539905;Poloni;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MONTE APRAZIVEL;MONTE APRAZIVEL
3540259;Pontalinda;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3540309;Pontes Gestal;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: CARDOSO;CARDOSO
3540408;Populina;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: ESTRELA D OESTE;ESTRELA D OESTE
3540804;Potirendaba;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: POTIRENDABA;POTIRENDABA
3544202;Riolândia;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: PAULO DE FARIA;PAULO DE FARIA
3544509;Rubinéia;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3544806;Sales;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: URUPES;URUPES
3545605;Santa Adélia;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: SANTA ADELIA;SANTA ADELIA
3545704;Santa Albertina;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3546108;Santa Clara d'Oeste;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3546603;Santa Fé do Sul;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3547403;Santa Rita d'Oeste;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3547650;Santa Salete;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: URANIA;URANIA
3547205;Santana da Ponte Pensa;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3549003;São Francisco;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: PALMEIRA D OESTE;PALMEIRA D OESTE
3549201;São João das Duas Pontes;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: ESTRELA D OESTE;ESTRELA D OESTE
3549250;São João de Iracema;RA de Araçatuba;RG de Araçatuba;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: GENERAL SALGADO;GENERAL SALGADO
3549805;São José do Rio Preto;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: SÃO JOSÉ DO RIO PRETO;SÃO JOSÉ DO RIO PRETO
3551306;Sebastianópolis do Sul;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MACAUBAL;MACAUBAL
3552601;Tabapuã;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: TABAPUA;TABAPUA
3553401;Tanabi;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: TANABI;TANABI
3554904;Três Fronteiras;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: SANTA FE DO SUL;SANTA FE DO SUL
3555307;Turmalina;RA de São José do Rio Preto;RG de Fernandópolis;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: ESTRELA D OESTE;ESTRELA D OESTE
3555356;Ubarana;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: JOSE BONIFACIO;JOSE BONIFACIO
3555604;Uchoa;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: SÃO JOSÉ DO RIO PRETO;SÃO JOSÉ DO RIO PRETO
3555703;União Paulista;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;16ª CJ: SÃO JOSÉ DO RIO PRETO;Comarca: MACAUBAL;MACAUBAL
3555802;Urânia;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: URANIA;URANIA
3556008;Urupês;RA de São José do Rio Preto;RG de Catanduva;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;15ª CJ: CATANDUVA;Comarca: URUPES;URUPES
3556107;Valentim Gentil;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: VOTUPORANGA;VOTUPORANGA
3556958;Vitória Brasil;RA de São José do Rio Preto;RG de Jales;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: JALES;JALES
3557105;Votuporanga;RA de São José do Rio Preto;RG de Votuporanga;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: VOTUPORANGA;VOTUPORANGA
3557154;Zacarias;RA de São José do Rio Preto;RG de São José do Rio Preto;-;-;DRS XV - São José do Rio Preto;DRS - São José do Rio Preto;DRS - São José do Rio Preto;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BURITAMA;BURITAMA
3500758;Alambari;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: ITAPETININGA;ITAPETININGA
3501152;Alumínio;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: MAIRINQUE;MAIRINQUE
3502200;Angatuba;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: ANGATUBA;ANGATUBA
3502705;Apiaí;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: APIAI;APIAI
3502754;Araçariguama;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: SAO ROQUE;SAO ROQUE
3502903;Araçoiaba da Serra;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: SOROCABA;SOROCABA
3505351;Barra do Chapéu;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: APIAI;APIAI
3507001;Boituva;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;20ª CJ: ITU;Comarca: BOITUVA;BOITUVA
3507159;Bom Sucesso de Itararé;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITARARE;ITARARE
3508009;Buri;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: BURI;BURI
3509452;Campina do Monte Alegre;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: ANGATUBA;ANGATUBA
3510203;Capão Bonito;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: CAPAO BONITO;CAPAO BONITO
3510302;Capela do Alto;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: TATUI;TATUI
3511508;Cerquilho;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;4ª RAJ - Campinas;34ª CJ: PIRACICABA;Comarca: CERQUILHO;CERQUILHO
3511607;Cesário Lange;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: CESARIO LANGE;CESARIO LANGE
3517604;Guapiara;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: CAPAO BONITO;CAPAO BONITO
3518503;Guareí;RA de Sorocaba;RG de Itapetininga;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: PORANGABA;PORANGABA
3519709;Ibiúna;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: IBIUNA;IBIUNA
3521002;Iperó;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;20ª CJ: ITU;Comarca: BOITUVA;BOITUVA
3521705;Itaberá;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITABERA;ITABERA
3522158;Itaóca;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: APIAI;APIAI
3522307;Itapetininga;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: ITAPETININGA;ITAPETININGA
3522406;Itapeva;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITAPEVA;ITAPEVA
3522653;Itapirapuã Paulista;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: APIAI;APIAI
3523206;Itararé;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITARARE;ITARARE
3523909;Itu;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;20ª CJ: ITU;Comarca: ITU;ITU
3525854;Jumirim;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;4ª RAJ - Campinas;34ª CJ: PIRACICABA;Comarca: TIETE;TIETE
